listing_id,id,date,reviewer_id,reviewer_name,comments
20901289,436526371,13/04/2019,127237559,Jessica,"Great location! Al’s place is located within walking distance to various restaurants, London Bridge and Borough market."
19989383,400941282,13/01/2019,35187878,Numa,Quaint little place very close to Peckham
438421,414935682,21/02/2019,154088602,Mark,"Jenny’s a great host, a good place to stay close to Leicester Square and China Town"
30536882,562096704,10/11/2019,98997993,Kaleigh,"It was all good, but a bit noisy in room next door until late."
15338635,210415929,09/11/2017,85331386,Nj,Maureen is as usual a wonderful host and I always feel welcomed
22662147,230882288,29/01/2018,21106009,Queena,"'Location, Location, Location!!"" Definitely the best part of London you could base yourself. Centre location, easy to reach the public transport to any destinations.  Full of cosy bars and restaurants! and it's absolutely nice and safe place for a solo traveller as a girl!! 

Semih was amazing host too, very responsible and helpful in recommending the local pubs, restaurants and places to visit!! I must say as a food lover, my favourite part was the Italian restaurant which is located only at the ground floor of the building, authentic Italian food!!!! 

I would definitely come back to stay at Semih's place again!!! Great Value for the Money!!!"
4742500,747031403,09/04/2021,393391454,Mark,"Nice house. Comfortable with lots of space, good facilities and a friendly welcome. Cristina is very responsive and the extra touches, like the offer of breakfast on the first morning, make this an excellent value property. Highly recommended if you’re looking for a short term place to stay."
30056357,582057630,26/12/2019,8232884,David,"Clara was a great host. 

Her place was perfect, super clean, well designed, quiet and had all the amenities you could need!

She was very responsive and accommodated a late checkout for me despite having other guests  arriving on the same day."
19777405,481182263,04/07/2019,23263420,Simon,"Good hosts, good room at a good location + good cafe&croissant in the mornings. What else would you need?"
1369315,340608556,24/10/2018,184842508,Nancy,"I really enjoyed staying in Rob’s flat! The photos and amenities in the listing were accurate, and the flat was very clean. Easy check in/check out...I appreciated being able to check in earlier than the posted time, after a sleepless overnight flight! Also, coffee/tea/milk was available, and Rob was just a text away to answer any questions. The flat was easy to settle into, and very comfortable. There are 3 tube stations nearby...The furthest being a ten minute walk, at most. The flat is located in a quiet residential area. A great stay in a lovely flat. Experienced and friendly host!"
21145784,617957658,14/03/2020,261562560,Miroslav,Everything is alright 
19353883,203493768,15/10/2017,112926915,Rachel,Amazingly central location and lovely apartment.
6028421,615114211,07/03/2020,82817949,Francois,"appartement conforme à la description,bien situé et très propre
toutes commodités à proximité
le propriétaire est très disponible et extrêmement sympathique
je recommande vivement"
4128829,311073034,20/08/2018,10873276,Nelson  Robinson,"The flat is very Clean.
The bed is comfortable.
Transport link is 24/7, bus stop is in front of the flat.
Tesco supermarket is open 24/7.
Camden Town market is 10 min walk .
Super recommended "
31346702,561000928,08/11/2019,191346035,Claire,Ideal for a whistle stop trip to London. Our host was very helpful and made the stay very easy.  Great communication and arrival information.
465515,89920924,30/07/2016,61594959,Bob,"The flat was comfortable, with plenty of room for my wife and I, as well as our two children ages 20 and 16.  Amenities were great, and the flat was very clean.  Flat is about an 8-10 minute walk to the Angel station.  There were several good restaurants within walking distance.  Overall, we had a great experience, and would recommend the flat to others."
17989103,271105933,31/05/2018,4398840,Lara,We had a great stay at this apartment.  We were travelling for business and it couldn't have been better in terms of location for us.  The apartment is exactly as it looks in the pictures and the communication was excellent.
24484853,501335524,03/08/2019,94107772,Dong,"Compare central London much rubbish, the environment cleaning and green. Room also cleaning and value.  Host want to give me welcome tea, but I brought my green tea.
Please no like me to made a mistake that outdoor key you cannot take away, but leave it open. Host no spare key for outdoor."
22471102,604088505,10/02/2020,332605185,Marin,"Felicia and her family were wonderful hosts. The house, the neighbors, the transportation to / from London and from / to the airport Southend-on-Sea was very good. I spent a wonderful time in their home. It is a very good and secure area. Everyone is kind and respectful. I will be back someday, that is for sure. I recommend this location and the family from my heart. 
Thank you Felicia and thank you Eveline."
4675679,309500027,18/08/2018,141376934,Mohammed,"Tamara's Apartment is a real house for family. We are a big family, we like the place . Everything was perfect and as described. We strongly recommended. "
668172,367675418,05/01/2019,217576416,Shimeng,"Jane is a lovely host. The house is located just near Leyton tube station, which is  very convenient to travel to central London. The house is very clean and well organised, making us feel like home. The breakfast was great with all kinds of cookies, bread, fruits etc...And we love Jane's two cats!"
17492365,151142146,11/05/2017,9185034,Nyssa,"Sara was always quick to respond to messages. I didn't see her during the stay but she was helpful. The location is amazing (5-10 minutes walk from a rail station and tube) and her place is affordable.  It's private, quiet and there's access to the kitchen. It's a basic accommodation but the value was excellent. There was very light street noise. I would recommend to fellow travelers to bring a set of linens or sleeping bag, and a travel set of cutlery and plates."
28599087,508628651,13/08/2019,77512366,Elizabeth,"The room is wondreful, in a great location. No noise at all. The bathroom is near the room so everythint is perfect"
40589924,614816818,06/03/2020,326551680,Jose Gabriel,"Highly recommended, it is a very nice apartment and Umair is a very responsible host."
15336133,184777536,20/08/2017,4965347,Dave,Communication and check in was super easy. Place was even nicer than the photos. Really enjoyed the place and would recommend to anyone looking to stay in the area.
20451938,575113313,09/12/2019,240918749,Elizabeth,Lovely two-bedroom apartment close to public transportation and shopping. The little market at the end of the street was handy for picking up drinks and snacks. The building was clean and fairly quiet. We will stay here again on our next trip to London.
7290689,338375595,19/10/2018,96721930,Dave,"Its 35mins by tube from oxford circus, its a good 10-15min walk from station. Its clean and tidy if a bit tired (well the room i was in) warm and safe. I just think customer service could be improved upon."
